user_id_hash,nick_name_alias,signature_cnt,total_funding_count,follower_cnt,following_cnt,is_premium_member,active_user,interest_keywords
u_5a9f4c627851,익명의 서포터 8412,1,0,13,14,False,True,패션·잡화·뷰티|교육·키즈
u_575d7e749916,익명의 서포터 8367,7,1,8,6,False,True,패션·잡화·뷰티
u_dee18a16f354,익명의 서포터 9314,3,4,8,8,False,False,반려동물|테크·가전|패션·잡화·뷰티|푸드
u_3f7df52e30f5,익명의 서포터 4176,5,2,12,6,False,True,스포츠·모빌리티|반려동물
u_930113cd9ea2,익명의 서포터 8249,4,4,11,12,True,True,여행·레저|패션·잡화·뷰티
u_b708a1765111,익명의 서포터 1867,8,0,2,8,False,True,교육·키즈
u_b0c7448ccfc0,익명의 서포터 2986,6,1,29,1,False,True,스킨케어|테크·가전|홈리빙·디자인소품
u_fcf0868d0529,익명의 서포터 1365,4,2,4,4,False,True,반려동물|교육·키즈
u_8c4762de5f57,익명의 서포터 9621,3,3,13,7,False,True,반려동물|스포츠·모빌리티|출판
u_a53a64ca0172,익명의 서포터 3067,2,2,24,1,False,True,테크·가전|푸드|스포츠·모빌리티|출판
u_8ace4d7ec092,익명의 서포터 1282,6,0,26,4,False,True,공연·컬쳐|홈리빙·디자인소품
u_4db682fcc9f5,익명의 서포터 1743,10,2,14,6,False,True,여행·레저|스포츠·모빌리티
u_ac38a64e0a59,익명의 서포터 96,4,0,13,1,False,True,반려동물|여행·레저|교육·키즈
u_e063bf4f4832,익명의 서포터 218,6,2,11,8,False,True,반려동물|패션·잡화·뷰티
u_5615a10a6e48,익명의 서포터 7818,6,4,5,6,False,True,홈리빙·디자인소품
u_d3da8719e7c7,익명의 서포터 4962,6,3,7,5,False,True,테크·가전|반려동물|푸드
u_df53eff5b492,익명의 서포터 4959,3,7,9,1,False,True,여행·레저|스킨케어|출판|반려동물
u_489a2c264ba8,익명의 서포터 228,6,0,6,12,False,True,패션·잡화·뷰티|공연·컬쳐|스킨케어
u_5af9598c2b1a,익명의 서포터 261,6,1,23,2,False,True,공연·컬쳐|패션·잡화·뷰티
u_67f3cbcc05ea,익명의 서포터 3429,4,2,9,2,False,True,공연·컬쳐|교육·키즈
u_ff299c79ab99,익명의 서포터 8825,3,3,0,10,False,True,테크·가전|홈리빙·디자인소품|공연·컬쳐|반려동물
u_04d702032474,익명의 서포터 4931,7,1,10,7,False,True,공연·컬쳐|패션·잡화·뷰티
u_b2740b43d186,익명의 서포터 7766,5,0,5,3,False,False,테크·가전|홈리빙·디자인소품
u_412269946c27,익명의 서포터 2498,4,3,9,5,False,True,반려동물|교육·키즈|패션·잡화·뷰티|홈리빙·디자인소품
u_949e6af45bac,익명의 서포터 7948,1,5,3,3,True,True,테크·가전
u_82980af4b47b,익명의 서포터 7365,4,12,9,17,False,True,테크·가전|교육·키즈
u_8aa957e916c0,익명의 서포터 4831,4,8,6,1,False,True,여행·레저|공연·컬쳐|스킨케어
u_96a0d956845b,익명의 서포터 6419,5,8,9,10,False,True,여행·레저
u_e340527fb8ed,익명의 서포터 1683,8,3,3,5,False,True,교육·키즈|반려동물|패션·잡화·뷰티
u_f9185533a7b8,익명의 서포터 9481,5,1,2,12,True,True,스킨케어|반려동물|여행·레저|테크·가전
u_60a007136633,익명의 서포터 9082,5,2,10,0,True,True,여행·레저
u_021f5451031d,익명의 서포터 6549,4,2,19,3,False,True,스포츠·모빌리티|교육·키즈|푸드
u_a93d2dd3d5eb,익명의 서포터 3800,4,0,0,4,False,True,테크·가전|여행·레저|푸드
u_a72d41a8f04d,익명의 서포터 312,5,6,8,8,False,True,교육·키즈|여행·레저
u_b98efc205be1,익명의 서포터 4389,6,2,4,2,False,True,반려동물|스킨케어|출판|패션·잡화·뷰티
u_394be9293cb5,익명의 서포터 6835,6,2,23,10,False,True,스킨케어
u_b6d986bde326,익명의 서포터 8107,8,2,8,4,False,True,테크·가전|패션·잡화·뷰티
u_6e5f0b795a3b,익명의 서포터 7148,3,0,5,1,True,True,여행·레저|출판|테크·가전
u_248fbebef3e1,익명의 서포터 7689,4,2,27,8,False,True,교육·키즈|공연·컬쳐|출판|스포츠·모빌리티
u_5212496ed590,익명의 서포터 7179,3,1,4,5,False,True,출판
u_b6c8d4616a3c,익명의 서포터 9629,7,1,8,11,False,True,공연·컬쳐|여행·레저|스포츠·모빌리티
u_baa74f5800a4,익명의 서포터 5557,5,0,21,3,False,True,스킨케어
u_6f88d04896c4,익명의 서포터 4807,10,7,1,6,True,False,여행·레저|테크·가전|홈리빙·디자인소품
u_818d92447db2,익명의 서포터 7739,4,4,16,7,True,False,반려동물|테크·가전|출판
u_f6f875fa04cb,익명의 서포터 1413,3,0,14,1,False,True,홈리빙·디자인소품|스킨케어|스포츠·모빌리티|출판
u_935e6157ac60,익명의 서포터 2116,8,5,12,2,False,True,스킨케어|테크·가전
u_028ff7a68a48,익명의 서포터 3269,5,0,6,21,False,True,홈리빙·디자인소품
u_90a923b21c89,익명의 서포터 1654,5,0,8,6,True,True,홈리빙·디자인소품|스킨케어|푸드
u_80933f848eef,익명의 서포터 8090,2,1,4,23,False,True,반려동물
u_71dcdae425b7,익명의 서포터 298,4,2,11,0,False,False,스포츠·모빌리티|공연·컬쳐|스킨케어|교육·키즈
u_15f87ff5397c,익명의 서포터 5850,5,0,9,7,False,False,출판|스포츠·모빌리티
u_f05617e0adc6,익명의 서포터 2599,8,0,11,4,False,True,스킨케어
u_bb9e402cfb4f,익명의 서포터 8249,5,3,7,7,True,True,홈리빙·디자인소품
u_d9efd7ed52ad,익명의 서포터 5534,5,4,12,12,False,True,교육·키즈|홈리빙·디자인소품
u_a6ef2e7ce5a3,익명의 서포터 1868,8,0,3,10,False,True,반려동물
u_57133b0fb7a9,익명의 서포터 9208,6,5,12,9,True,True,여행·레저|공연·컬쳐|패션·잡화·뷰티
u_7df0dd741b55,익명의 서포터 4225,3,1,27,2,False,True,공연·컬쳐|푸드
u_03681104a774,익명의 서포터 9127,5,6,5,5,False,True,출판|반려동물|교육·키즈
u_10f1ef2b82e0,익명의 서포터 8445,11,1,4,1,True,True,스포츠·모빌리티|홈리빙·디자인소품
u_2f37b67d1e78,익명의 서포터 7174,5,1,14,0,False,True,여행·레저|패션·잡화·뷰티|교육·키즈
u_c310db17f69f,익명의 서포터 1818,7,1,11,2,False,True,테크·가전
u_474cfdb24bfa,익명의 서포터 9989,5,0,0,5,True,False,패션·잡화·뷰티|스킨케어
u_286c192067b9,익명의 서포터 688,2,2,11,4,True,True,패션·잡화·뷰티|여행·레저
u_9a71b0c4c020,익명의 서포터 2737,8,4,11,4,False,True,푸드|패션·잡화·뷰티
u_0fe20c7e467e,익명의 서포터 1935,3,1,8,9,False,True,스킨케어
u_f6ff5393534c,익명의 서포터 5926,5,1,8,11,True,True,공연·컬쳐
u_c77670b98633,익명의 서포터 4787,4,2,7,5,False,True,홈리빙·디자인소품
u_414d798926cd,익명의 서포터 1627,7,3,2,2,False,True,테크·가전|여행·레저|푸드
u_3b2a6d2d50d3,익명의 서포터 2015,5,5,9,8,False,True,홈리빙·디자인소품|반려동물|스킨케어|공연·컬쳐
u_257d8ae0bd6c,익명의 서포터 7195,10,2,9,2,False,True,공연·컬쳐
u_54021a738b61,익명의 서포터 5593,3,1,3,3,False,True,반려동물|교육·키즈|공연·컬쳐|푸드
u_527bda262be3,익명의 서포터 4359,4,1,25,5,True,True,스포츠·모빌리티|여행·레저|홈리빙·디자인소품|패션·잡화·뷰티
u_109c01b912af,익명의 서포터 6800,6,2,10,23,False,True,출판
u_26b7a71c7e8f,익명의 서포터 2484,5,1,12,1,True,True,출판|공연·컬쳐
u_18430ed12fd2,익명의 서포터 6910,3,3,16,0,False,True,푸드
u_92c03671dfb3,익명의 서포터 6774,4,2,9,4,False,True,공연·컬쳐|홈리빙·디자인소품|테크·가전
u_1cc45b5f30cf,익명의 서포터 8457,5,1,27,4,True,False,반려동물|푸드
u_32cf533f4e3c,익명의 서포터 2386,4,1,28,12,False,True,스킨케어|출판|교육·키즈|테크·가전
u_85c2b9cd04dc,익명의 서포터 1390,5,3,24,5,False,True,교육·키즈|여행·레저|홈리빙·디자인소품
u_afcd79c68693,익명의 서포터 6581,2,7,7,6,False,True,출판|반려동물
u_193a0c237aee,익명의 서포터 1008,2,2,10,12,False,True,홈리빙·디자인소품|테크·가전
u_0bc21addd433,익명의 서포터 2474,6,10,7,5,False,True,반려동물|교육·키즈
u_ca90b65b1c3b,익명의 서포터 4846,8,3,14,3,False,False,여행·레저|교육·키즈|푸드
u_e5d965b90c43,익명의 서포터 5140,3,3,12,0,True,True,반려동물|테크·가전|여행·레저|스포츠·모빌리티
u_5d6e93b45236,익명의 서포터 4584,5,1,14,6,False,False,출판|교육·키즈
u_aaf4e44eb29c,익명의 서포터 7311,3,0,19,3,False,True,푸드|스킨케어|홈리빙·디자인소품|반려동물
u_d93fbe182f5c,익명의 서포터 7245,4,3,10,3,False,True,스킨케어|공연·컬쳐|푸드
u_5ee83f995f69,익명의 서포터 4941,5,9,2,4,False,True,출판|테크·가전|공연·컬쳐
u_1f5df9121e4c,익명의 서포터 5481,4,4,10,1,False,True,패션·잡화·뷰티|교육·키즈|여행·레저
u_2b3dfb80b62f,익명의 서포터 8528,4,5,9,3,False,True,반려동물|홈리빙·디자인소품
u_e4a609b1e3a5,익명의 서포터 3502,5,3,19,13,True,True,푸드|스포츠·모빌리티
u_fcecee90d32a,익명의 서포터 9041,7,1,9,11,False,False,패션·잡화·뷰티|여행·레저
u_8eb31afa80cb,익명의 서포터 2622,13,1,4,3,False,True,스포츠·모빌리티|여행·레저|반려동물
u_24e92c5b20a9,익명의 서포터 9708,9,4,5,1,False,True,교육·키즈|패션·잡화·뷰티|여행·레저
u_510d8b69fb09,익명의 서포터 4980,2,0,4,2,False,False,스포츠·모빌리티|공연·컬쳐
u_e0a8bb769248,익명의 서포터 1810,8,3,1,12,False,True,반려동물|여행·레저
u_6bcd4b014727,익명의 서포터 2029,4,0,23,0,False,True,교육·키즈|반려동물|출판|스킨케어
u_f942de027c71,익명의 서포터 7353,4,5,12,18,False,True,교육·키즈|홈리빙·디자인소품
u_020f0adb17dc,익명의 서포터 9379,4,1,4,2,True,True,스포츠·모빌리티
u_a4dff7415718,익명의 서포터 5554,2,6,7,11,False,True,교육·키즈|푸드
u_6726b9003d90,익명의 서포터 9758,3,6,4,7,False,False,공연·컬쳐|스킨케어|여행·레저
u_d44d1875e942,익명의 서포터 4903,5,1,11,17,False,True,공연·컬쳐|반려동물
u_bac6f1eaf1c9,익명의 서포터 9385,2,0,1,0,False,True,스포츠·모빌리티
u_fd67cee94e22,익명의 서포터 6188,5,3,38,10,False,True,스킨케어|홈리빙·디자인소품
u_94c5475b7e3e,익명의 서포터 8462,4,3,10,14,False,True,푸드|공연·컬쳐|패션·잡화·뷰티|출판
u_dc834ba9a0bd,익명의 서포터 1606,3,8,32,4,False,True,여행·레저|공연·컬쳐|출판|테크·가전
u_c3059a51f4c8,익명의 서포터 6752,6,1,11,7,True,True,홈리빙·디자인소품|테크·가전
u_f65c15159ad1,익명의 서포터 2131,3,2,21,5,False,True,패션·잡화·뷰티|홈리빙·디자인소품|교육·키즈|테크·가전
u_a3e11830a782,익명의 서포터 7310,4,2,5,2,False,True,테크·가전|공연·컬쳐
u_f88d2516174a,익명의 서포터 6051,9,1,9,10,False,True,패션·잡화·뷰티
u_8036830d9171,익명의 서포터 9638,3,2,1,4,True,True,스킨케어|푸드|반려동물
u_cc8bf48cb39a,익명의 서포터 4321,7,0,10,10,False,True,푸드|여행·레저|반려동물
u_c6ad815ab43b,익명의 서포터 7211,8,6,19,4,False,True,여행·레저|테크·가전|반려동물
u_b037f8f830f2,익명의 서포터 8287,4,0,2,3,False,True,테크·가전|반려동물|홈리빙·디자인소품|여행·레저
u_bed9be0f633b,익명의 서포터 7943,5,3,10,19,False,True,홈리빙·디자인소품
u_e23b4d71ded3,익명의 서포터 8409,4,3,24,16,True,True,테크·가전|홈리빙·디자인소품
u_11f78dc4822d,익명의 서포터 7462,3,0,6,8,True,True,푸드|패션·잡화·뷰티|공연·컬쳐
u_cca04deb7b78,익명의 서포터 535,2,1,22,2,False,True,테크·가전
u_cfb6b64e99b2,익명의 서포터 1946,5,0,7,9,True,True,홈리빙·디자인소품|여행·레저|반려동물
u_9fe034941df3,익명의 서포터 6695,7,2,12,5,False,True,여행·레저
u_91ab8d90108a,익명의 서포터 9368,3,0,4,2,False,True,패션·잡화·뷰티|홈리빙·디자인소품|반려동물
u_49a89b8e85fe,익명의 서포터 660,7,2,6,14,False,True,스포츠·모빌리티
u_381844e4f17c,익명의 서포터 2512,1,0,14,1,False,True,푸드
u_6229816e9961,익명의 서포터 6087,4,1,1,5,True,False,패션·잡화·뷰티
u_69652f17b9b3,익명의 서포터 4969,7,3,3,5,False,True,스포츠·모빌리티|반려동물
u_f38565a626a8,익명의 서포터 459,6,2,0,6,False,True,스포츠·모빌리티|푸드
u_62479e500cd7,익명의 서포터 798,3,5,4,7,False,True,홈리빙·디자인소품|공연·컬쳐|테크·가전
u_ac6aec0e65fe,익명의 서포터 3533,4,2,33,1,False,True,스포츠·모빌리티|출판
u_82c0312e08ac,익명의 서포터 35,6,1,12,6,False,True,홈리빙·디자인소품|푸드
u_ae01ef68f009,익명의 서포터 8971,10,5,12,14,False,True,패션·잡화·뷰티
u_1c68dea1b110,익명의 서포터 7884,2,4,2,9,True,True,출판|패션·잡화·뷰티|교육·키즈|테크·가전
u_38b30d3f5c63,익명의 서포터 6182,6,4,23,3,False,True,여행·레저|스포츠·모빌리티|테크·가전|출판
u_b4da3da05eb8,익명의 서포터 2270,4,2,1,5,False,True,테크·가전|스킨케어|홈리빙·디자인소품
u_ac4ac2a65c4b,익명의 서포터 2441,3,2,2,5,False,False,푸드|테크·가전|스킨케어|여행·레저
u_03188c3a437b,익명의 서포터 6345,1,2,13,1,False,True,출판|패션·잡화·뷰티|테크·가전
u_9cf9e8e81835,익명의 서포터 8864,5,0,10,4,False,True,공연·컬쳐|테크·가전|반려동물
u_a5a4cd9c8c62,익명의 서포터 4545,7,1,23,2,True,True,교육·키즈|푸드
u_632b1cac811e,익명의 서포터 2714,6,0,9,3,False,False,스킨케어|패션·잡화·뷰티
u_1770716f9ed5,익명의 서포터 9372,4,0,19,1,True,True,교육·키즈
u_08e068a709e2,익명의 서포터 2029,8,2,22,4,True,True,스킨케어|스포츠·모빌리티|푸드
u_4f2fbc056bdc,익명의 서포터 1396,7,1,8,5,True,True,스킨케어|푸드
u_b04b88f78758,익명의 서포터 8878,10,2,8,18,False,True,공연·컬쳐
u_33a862ef99b9,익명의 서포터 9343,3,2,2,5,False,True,여행·레저|교육·키즈
u_001eeecefdba,익명의 서포터 7797,3,2,24,0,True,False,푸드|공연·컬쳐
u_89e42c0cb7f4,익명의 서포터 311,5,1,22,2,False,True,푸드|교육·키즈|패션·잡화·뷰티|홈리빙·디자인소품
u_d5ab8cc6d725,익명의 서포터 1387,8,1,9,2,False,True,스포츠·모빌리티|공연·컬쳐|스킨케어|푸드
u_338e0938b5fa,익명의 서포터 9943,2,3,8,6,False,True,푸드
u_80a216c2da68,익명의 서포터 9649,2,0,5,7,False,True,출판|테크·가전
u_644ba1d8effc,익명의 서포터 8053,5,1,2,0,False,True,교육·키즈
u_b91a08b77110,익명의 서포터 7161,8,2,15,7,False,True,교육·키즈|반려동물
u_e702e110727d,익명의 서포터 6799,1,3,5,3,True,True,홈리빙·디자인소품
u_78c3978f6983,익명의 서포터 5200,2,0,2,9,False,False,교육·키즈|여행·레저
u_4967ad00bb7d,익명의 서포터 1492,4,6,2,12,False,True,반려동물|스포츠·모빌리티
u_cd9f2ca5875e,익명의 서포터 8877,5,3,3,4,False,True,패션·잡화·뷰티|홈리빙·디자인소품
u_b5287cb32fc1,익명의 서포터 2993,9,8,8,5,True,True,홈리빙·디자인소품|출판|공연·컬쳐
u_946ec48c91c2,익명의 서포터 5027,9,1,7,11,False,True,스포츠·모빌리티|패션·잡화·뷰티|홈리빙·디자인소품
u_cc793fd8ae07,익명의 서포터 2773,6,3,2,0,False,True,반려동물
u_75efbae201b0,익명의 서포터 5330,5,1,38,7,False,True,교육·키즈
u_e166fa914f0a,익명의 서포터 446,2,1,16,15,False,False,홈리빙·디자인소품
u_674527ccb7e7,익명의 서포터 5244,6,0,5,5,False,True,교육·키즈|출판|테크·가전|홈리빙·디자인소품
u_67c1830e9fb4,익명의 서포터 4226,5,11,4,1,False,True,홈리빙·디자인소품|테크·가전|반려동물
u_91f457da716f,익명의 서포터 3319,11,5,23,9,False,False,반려동물|패션·잡화·뷰티|교육·키즈
u_17501ae14281,익명의 서포터 8334,5,2,23,7,True,True,공연·컬쳐|스킨케어|스포츠·모빌리티|푸드
u_4e3e5c146cd8,익명의 서포터 1886,3,3,19,4,False,True,푸드|반려동물
u_e4abf1e594b8,익명의 서포터 5216,6,0,10,1,False,True,스포츠·모빌리티|교육·키즈
u_5bb3f8d62fde,익명의 서포터 9063,4,0,8,7,False,True,테크·가전
u_ada2401bd594,익명의 서포터 6677,4,2,2,12,True,True,반려동물|패션·잡화·뷰티|푸드|교육·키즈
u_7bfb801642f2,익명의 서포터 3830,3,4,6,0,False,True,스킨케어
u_6fe632c476e8,익명의 서포터 4036,6,4,14,2,False,True,교육·키즈|출판|여행·레저|홈리빙·디자인소품
u_77e5757e43fe,익명의 서포터 4991,7,2,2,7,True,True,푸드|홈리빙·디자인소품
u_63f8cc616a40,익명의 서포터 1375,3,5,30,4,False,True,여행·레저|반려동물|테크·가전
u_ca2fea14d04c,익명의 서포터 2333,5,6,25,27,False,True,스킨케어|푸드|공연·컬쳐
u_4809e8a7555c,익명의 서포터 4017,3,0,3,7,False,True,출판|여행·레저|홈리빙·디자인소품
u_b8e11b56e163,익명의 서포터 6943,5,2,7,2,False,True,푸드
u_8b1a3b8dc09a,익명의 서포터 7402,8,1,4,2,False,True,푸드
u_fcc68796ee9f,익명의 서포터 4740,6,6,16,5,False,True,교육·키즈|패션·잡화·뷰티|푸드
u_bc6cbc574ca0,익명의 서포터 7901,5,5,17,0,True,True,스킨케어|홈리빙·디자인소품|교육·키즈|푸드
u_e267702ce82b,익명의 서포터 4111,7,0,17,1,False,True,스포츠·모빌리티|스킨케어
u_11ffcd5c807e,익명의 서포터 3486,7,3,4,12,False,True,스킨케어|반려동물|출판
u_3405c74847d4,익명의 서포터 4610,3,2,4,3,False,True,여행·레저|푸드
u_1bdf8d9555f6,익명의 서포터 8751,7,2,7,3,False,True,교육·키즈|공연·컬쳐
u_e5ec6e806b31,익명의 서포터 1470,5,2,9,2,False,True,여행·레저|패션·잡화·뷰티|스포츠·모빌리티
u_aab864cc5d88,익명의 서포터 9118,7,2,33,1,False,True,반려동물|패션·잡화·뷰티|홈리빙·디자인소품
u_a3c65c4bdd14,익명의 서포터 3455,4,4,4,4,False,True,스포츠·모빌리티|테크·가전
u_4d44db361d8c,익명의 서포터 5614,4,1,10,7,False,False,여행·레저|푸드|출판
u_0b3edcd8265d,익명의 서포터 4474,8,1,7,3,True,True,스킨케어|스포츠·모빌리티|테크·가전
u_23b5a2f76813,익명의 서포터 5270,5,2,22,2,False,True,공연·컬쳐
u_1f5952cff085,익명의 서포터 261,3,0,7,6,True,False,출판|공연·컬쳐|푸드|반려동물
u_b9ff5a665e9e,익명의 서포터 9975,6,1,7,3,False,True,홈리빙·디자인소품|교육·키즈
u_69ed63dac475,익명의 서포터 71,6,8,5,17,True,False,테크·가전
u_fe670b07b542,익명의 서포터 6770,3,4,10,1,False,True,교육·키즈|공연·컬쳐
u_de67607f283b,익명의 서포터 8012,3,2,15,7,False,True,푸드
u_2559afd3eb4f,익명의 서포터 1271,7,0,2,2,False,True,반려동물|여행·레저|패션·잡화·뷰티
u_0a0cf6eddc04,익명의 서포터 7294,8,1,3,5,False,True,푸드|교육·키즈
u_2e512e9a8674,익명의 서포터 5784,9,2,27,5,False,True,스킨케어|패션·잡화·뷰티
u_0748d85f8d1d,익명의 서포터 5865,6,2,15,2,False,True,반려동물|스킨케어
u_231b0ea0126e,익명의 서포터 2904,4,1,19,0,True,True,반려동물
u_558e24207fcc,익명의 서포터 3162,2,2,5,7,False,True,교육·키즈|홈리빙·디자인소품|푸드|반려동물
u_f9d86362affc,익명의 서포터 154,2,0,4,2,False,True,테크·가전
u_d53956712148,익명의 서포터 4607,8,2,6,6,False,True,공연·컬쳐|교육·키즈
u_866139d667f7,익명의 서포터 4968,5,6,0,0,True,True,스킨케어|출판|공연·컬쳐|패션·잡화·뷰티
u_f3a8e3894341,익명의 서포터 3839,5,0,14,15,False,True,공연·컬쳐
u_74343aa7d9e4,익명의 서포터 4600,6,1,15,2,False,True,테크·가전|출판|교육·키즈
u_92f26a0fe108,익명의 서포터 3426,1,1,10,2,False,True,테크·가전|스킨케어
u_be51ffe25dea,익명의 서포터 1818,6,2,10,9,True,True,교육·키즈|스포츠·모빌리티|테크·가전
u_89b4402f4ebc,익명의 서포터 8094,2,0,31,1,False,True,스포츠·모빌리티|스킨케어|여행·레저
u_1e93d09bfe49,익명의 서포터 3175,5,6,5,10,True,True,홈리빙·디자인소품|여행·레저
u_12d10973f058,익명의 서포터 9880,3,5,18,8,False,True,스킨케어|여행·레저
u_beb32d47d440,익명의 서포터 9637,4,3,3,18,True,True,여행·레저|홈리빙·디자인소품|패션·잡화·뷰티
u_08bbd819172d,익명의 서포터 4254,4,6,2,1,False,True,홈리빙·디자인소품|패션·잡화·뷰티|공연·컬쳐
u_b44706f00400,익명의 서포터 3735,8,1,27,0,False,True,여행·레저
u_2b3e5d086082,익명의 서포터 3144,5,3,8,2,False,True,푸드|스포츠·모빌리티
u_37d4d6286ad9,익명의 서포터 8732,5,9,11,2,False,True,스킨케어|교육·키즈
u_f30d34c863ae,익명의 서포터 4144,6,0,3,3,False,False,여행·레저
u_7a1d0dc5dbeb,익명의 서포터 9177,11,1,2,3,False,False,스킨케어
u_e10144122bd1,익명의 서포터 5293,5,5,14,1,False,True,테크·가전|교육·키즈|반려동물|스킨케어
u_84b75bb30c62,익명의 서포터 6667,6,5,12,14,False,True,반려동물
u_1da6d7811c4c,익명의 서포터 7645,10,4,7,6,False,True,스포츠·모빌리티|패션·잡화·뷰티|여행·레저
u_f09ac61d8e85,익명의 서포터 3679,4,2,5,9,False,True,테크·가전|출판|여행·레저|교육·키즈
u_da584f61f3c6,익명의 서포터 8724,7,1,9,0,False,True,교육·키즈|출판|테크·가전
u_38870fc47e1b,익명의 서포터 3189,4,1,19,4,False,True,테크·가전|출판|교육·키즈|반려동물
u_648fffaf76fa,익명의 서포터 9369,3,2,9,2,False,True,출판|패션·잡화·뷰티
u_05924777d6ae,익명의 서포터 4096,3,0,7,16,False,False,교육·키즈|스포츠·모빌리티|테크·가전|홈리빙·디자인소품
u_ef747717b271,익명의 서포터 5395,5,6,4,6,False,True,공연·컬쳐|홈리빙·디자인소품
u_1bfe1a897a61,익명의 서포터 457,7,3,14,2,False,True,스포츠·모빌리티|패션·잡화·뷰티|스킨케어
u_a4d75a1e1cf7,익명의 서포터 7078,1,3,18,3,False,True,테크·가전
u_64e39f75e648,익명의 서포터 9709,8,2,14,0,False,True,교육·키즈
u_c6602e814456,익명의 서포터 5478,4,3,1,4,False,True,스킨케어
u_b44b73bde910,익명의 서포터 7760,5,8,11,4,True,True,스포츠·모빌리티|공연·컬쳐|패션·잡화·뷰티
u_e26686168813,익명의 서포터 892,6,3,24,1,False,False,공연·컬쳐|반려동물
u_4e247684fdf6,익명의 서포터 1195,4,1,17,15,False,False,출판|여행·레저|공연·컬쳐
u_2f610f00221d,익명의 서포터 7315,3,1,11,2,True,True,여행·레저|스킨케어|테크·가전|패션·잡화·뷰티
u_ce3215e86531,익명의 서포터 2046,5,6,1,0,False,False,여행·레저
u_b9de1f59f2fc,익명의 서포터 547,4,0,7,8,False,True,패션·잡화·뷰티|교육·키즈
u_34b7c8ee72de,익명의 서포터 5133,4,0,24,11,False,True,반려동물
u_56d326d046c8,익명의 서포터 898,8,3,8,0,False,True,패션·잡화·뷰티|공연·컬쳐|교육·키즈|푸드
u_01ac60493098,익명의 서포터 7076,4,1,19,8,False,True,스포츠·모빌리티
u_d1681c37eeef,익명의 서포터 915,2,0,7,6,False,True,패션·잡화·뷰티|홈리빙·디자인소품
u_05a5d404bdb2,익명의 서포터 856,5,4,9,8,True,True,푸드
u_a1cc3a83460c,익명의 서포터 6250,1,0,8,16,True,False,스포츠·모빌리티
u_b3b30bf81b90,익명의 서포터 6736,8,0,3,2,False,True,반려동물|패션·잡화·뷰티
u_55ff49dd71e6,익명의 서포터 9824,4,2,9,10,False,True,공연·컬쳐
u_842cf71bf379,익명의 서포터 7429,5,2,20,1,False,True,스킨케어|여행·레저|교육·키즈
u_f074a1cd9c5a,익명의 서포터 7606,8,2,10,15,False,True,반려동물
u_b336e0e90470,익명의 서포터 1660,6,1,19,5,False,True,반려동물|스킨케어
u_db6464d8a6cc,익명의 서포터 426,6,0,8,3,False,True,출판
u_d61fa3d1ba99,익명의 서포터 1770,4,0,11,13,False,True,테크·가전|여행·레저|출판|공연·컬쳐
u_af0d670c334b,익명의 서포터 9752,7,5,6,19,False,True,패션·잡화·뷰티|교육·키즈
u_a3370e6f819d,익명의 서포터 3173,4,0,12,4,False,True,패션·잡화·뷰티|스킨케어
u_794beb762989,익명의 서포터 2065,8,7,20,14,False,True,여행·레저
u_5409ea9a6d2f,익명의 서포터 8338,4,2,3,3,False,True,스킨케어
u_c8c36dfc6108,익명의 서포터 7888,4,2,3,25,False,True,스포츠·모빌리티|반려동물|테크·가전
u_1fc5feae01e2,익명의 서포터 3047,2,1,13,4,False,True,여행·레저|테크·가전
u_a878765dd998,익명의 서포터 723,4,1,4,25,False,True,공연·컬쳐|홈리빙·디자인소품
u_a52bfb4866e7,익명의 서포터 8408,9,0,0,9,False,True,교육·키즈|공연·컬쳐|출판|테크·가전
u_8d42974a0be6,익명의 서포터 5099,4,4,21,1,False,True,스킨케어|출판
u_f982ac33cfa9,익명의 서포터 2386,6,0,22,10,False,True,여행·레저|푸드
u_74d77e7dae7c,익명의 서포터 5058,5,0,14,12,False,True,홈리빙·디자인소품|푸드
u_bd3b23b6dd97,익명의 서포터 4769,4,4,5,2,False,True,여행·레저|출판
u_ddf05ac20e51,익명의 서포터 8482,3,1,3,8,False,True,출판|교육·키즈
u_cef2778b528c,익명의 서포터 3890,10,6,46,18,True,True,여행·레저|홈리빙·디자인소품|교육·키즈
u_69f77ae7666f,익명의 서포터 895,3,3,12,12,False,True,푸드|여행·레저
u_67fc2f468c63,익명의 서포터 3202,8,0,14,0,False,True,반려동물|출판
u_1546db9254b2,익명의 서포터 3298,8,3,12,2,False,False,공연·컬쳐
u_3f68ad6565b4,익명의 서포터 7795,3,0,6,3,False,True,패션·잡화·뷰티|반려동물|스포츠·모빌리티
u_b2c05596c118,익명의 서포터 9477,5,3,9,3,False,False,테크·가전|스킨케어|출판
u_00729ccc4417,익명의 서포터 6860,11,2,6,10,False,True,여행·레저|출판|스포츠·모빌리티
u_839d01fd991b,익명의 서포터 692,7,3,23,10,False,True,출판|홈리빙·디자인소품|패션·잡화·뷰티|푸드
u_9b99d94760a9,익명의 서포터 3595,7,1,11,6,False,True,테크·가전
u_af1b4077a6b5,익명의 서포터 7644,7,5,3,1,True,True,교육·키즈|스포츠·모빌리티|스킨케어
u_69cce3d21bed,익명의 서포터 7877,3,1,5,10,True,True,여행·레저|공연·컬쳐|스킨케어
u_89f713816f1d,익명의 서포터 3364,1,0,0,0,False,True,출판|테크·가전
u_466cc8208859,익명의 서포터 163,5,2,4,5,False,True,반려동물|홈리빙·디자인소품|교육·키즈|출판
