date,campaign_id,category_name,product_type,detail_views,wish_adds,funding_count,comment_count,backed_amount,funding_amount_dod,participation_dod,signature_dod,comment_dod,wish_dod,total_funding_amount,participation_cnt,signature_cnt,comment_cnt,wish_cnt,detail_view_cnt,achievement_rate,daily_conversion_rate,cumulative_conversion_rate,title,maker_name,remaining_day,target_amount
2026-05-10,397483,여행·레저,REWARD,38208,2757,463,72,7920792,8082697,470,104,72,2757,86600000,5163,1101,848,29074,369996,866.0,0.012301088777219431,0.013954204910323354,가볍게 떠나는 주말 캠핑용 프리미엄 세트,주식회사 온하루 컴퍼니,4,10000000.0
2026-04-23,395270,스포츠·모빌리티,PREORDER,724,18,0,0,33070,33517,0,1,0,18,33517,0,1,0,18,724,1.6758499999999998,0.0,0.0,출퇴근을 가볍게 만드는 스마트 모빌리티 용품,제로랩 컴퍼니,13,2000000.0
2026-04-24,395270,스포츠·모빌리티,PREORDER,657,10,0,0,31448,31873,0,0,0,10,65390,0,1,0,28,1381,3.2695000000000003,0.0,0.0,출퇴근을 가볍게 만드는 스마트 모빌리티 용품,제로랩 컴퍼니,13,2000000.0
2026-04-25,395270,스포츠·모빌리티,PREORDER,433,10,1,0,28006,28385,1,0,0,10,93775,1,1,0,38,1814,4.68875,0.0023094688221709007,0.0005512679162072767,출퇴근을 가볍게 만드는 스마트 모빌리티 용품,제로랩 컴퍼니,13,2000000.0
2026-04-26,395270,스포츠·모빌리티,PREORDER,376,9,0,0,22003,22300,0,0,0,9,116075,1,1,0,47,2190,5.80375,0.0,0.00045662100456621003,출퇴근을 가볍게 만드는 스마트 모빌리티 용품,제로랩 컴퍼니,13,2000000.0
2026-04-27,395270,스포츠·모빌리티,PREORDER,421,11,0,0,19575,19840,0,0,0,11,135915,1,1,0,58,2611,6.79575,0.0,0.00038299502106472615,출퇴근을 가볍게 만드는 스마트 모빌리티 용품,제로랩 컴퍼니,13,2000000.0
2026-04-28,395270,스포츠·모빌리티,PREORDER,415,8,0,0,14091,14282,0,0,0,8,150197,1,1,0,66,3026,7.50985,0.0,0.00033046926635822867,출퇴근을 가볍게 만드는 스마트 모빌리티 용품,제로랩 컴퍼니,13,2000000.0
2026-04-29,395270,스포츠·모빌리티,PREORDER,331,7,0,0,11227,11379,0,0,0,7,161576,1,1,0,73,3357,8.0788,0.0,0.0002978850163836759,출퇴근을 가볍게 만드는 스마트 모빌리티 용품,제로랩 컴퍼니,13,2000000.0
2026-04-30,395270,스포츠·모빌리티,PREORDER,374,10,1,0,20758,21039,1,0,0,10,182615,2,1,0,83,3731,9.13075,0.00267379679144385,0.0005360493165371214,출퇴근을 가볍게 만드는 스마트 모빌리티 용품,제로랩 컴퍼니,13,2000000.0
2026-05-01,395270,스포츠·모빌리티,PREORDER,277,7,0,0,14638,14836,0,0,0,7,197451,2,1,0,90,4008,9.872549999999999,0.0,0.000499001996007984,출퇴근을 가볍게 만드는 스마트 모빌리티 용품,제로랩 컴퍼니,13,2000000.0
2026-05-02,395270,스포츠·모빌리티,PREORDER,284,7,0,0,17086,17317,0,0,0,7,214768,2,1,0,97,4292,10.738399999999999,0.0,0.00046598322460391424,출퇴근을 가볍게 만드는 스마트 모빌리티 용품,제로랩 컴퍼니,13,2000000.0
2026-05-03,395270,스포츠·모빌리티,PREORDER,377,9,0,0,11962,12124,0,0,0,9,226892,2,1,0,106,4669,11.3446,0.0,0.00042835724994645533,출퇴근을 가볍게 만드는 스마트 모빌리티 용품,제로랩 컴퍼니,13,2000000.0
2026-05-04,395270,스포츠·모빌리티,PREORDER,268,4,0,0,15969,16185,0,0,0,4,243077,2,1,0,110,4937,12.153849999999998,0.0,0.00040510431436094796,출퇴근을 가볍게 만드는 스마트 모빌리티 용품,제로랩 컴퍼니,13,2000000.0
2026-05-05,395270,스포츠·모빌리티,PREORDER,361,8,2,0,20444,20720,3,0,0,8,263797,5,1,0,118,5298,13.18985,0.008310249307479225,0.0009437523593808985,출퇴근을 가볍게 만드는 스마트 모빌리티 용품,제로랩 컴퍼니,13,2000000.0
2026-05-06,395270,스포츠·모빌리티,PREORDER,452,9,2,0,18354,18602,3,0,0,9,282399,8,1,0,127,5750,14.119950000000001,0.00663716814159292,0.001391304347826087,출퇴근을 가볍게 만드는 스마트 모빌리티 용품,제로랩 컴퍼니,13,2000000.0
2026-05-07,395270,스포츠·모빌리티,PREORDER,473,9,0,0,13728,13914,0,0,0,9,296313,8,1,0,136,6223,14.81565,0.0,0.0012855535915153463,출퇴근을 가볍게 만드는 스마트 모빌리티 용품,제로랩 컴퍼니,13,2000000.0
2026-05-08,395270,스포츠·모빌리티,PREORDER,378,12,1,0,24241,24569,1,1,0,12,320882,9,2,0,148,6601,16.0441,0.0026455026455026454,0.0013634297833661567,출퇴근을 가볍게 만드는 스마트 모빌리티 용품,제로랩 컴퍼니,13,2000000.0
2026-05-09,395270,스포츠·모빌리티,PREORDER,519,8,0,1,24695,25029,0,0,1,8,345911,9,2,1,156,7120,17.295550000000002,0.0,0.0012640449438202246,출퇴근을 가볍게 만드는 스마트 모빌리티 용품,제로랩 컴퍼니,13,2000000.0
2026-05-10,395270,스포츠·모빌리티,PREORDER,541,20,0,0,33636,34089,0,6,0,20,380000,9,8,1,176,7661,19.0,0.0,0.0011747813601357526,출퇴근을 가볍게 만드는 스마트 모빌리티 용품,제로랩 컴퍼니,13,2000000.0
2026-04-23,398222,반려동물,PREORDER,2943,74,64,7,3770672,3542901,65,14,7,74,3542901,65,14,7,74,2943,17.714505,0.022086306489976216,0.022086306489976216,반려동물 털 걱정을 줄이는 감성 클리너,주식회사 로컬랩,28,20000000.0
2026-04-24,398222,반려동물,PREORDER,1881,81,44,10,3006261,2824665,45,15,10,81,6367566,110,29,17,155,4824,31.83783,0.023923444976076555,0.022802653399668325,반려동물 털 걱정을 줄이는 감성 클리너,주식회사 로컬랩,28,20000000.0
2026-04-25,398222,반려동물,PREORDER,2789,64,34,5,2721682,2557276,35,12,5,64,8924842,145,41,22,219,7613,44.62421,0.01254930082466834,0.019046368054643374,반려동물 털 걱정을 줄이는 감성 클리너,주식회사 로컬랩,28,20000000.0
2026-04-26,398222,반려동물,PREORDER,2094,58,44,3,2594002,2437309,45,11,3,58,11362151,190,52,25,277,9707,56.810755,0.02148997134670487,0.019573503657154632,반려동물 털 걱정을 줄이는 감성 클리너,주식회사 로컬랩,28,20000000.0
2026-04-27,398222,반려동물,PREORDER,1882,45,38,7,2040640,1917373,39,9,7,45,13279524,229,61,32,322,11589,66.39762,0.020722635494155154,0.019760117352662008,반려동물 털 걱정을 줄이는 감성 클리너,주식회사 로컬랩,28,20000000.0
2026-04-28,398222,반려동물,PREORDER,1980,44,27,5,2493889,2343243,27,8,5,44,15622767,256,69,37,366,13569,78.113835,0.013636363636363636,0.018866534011349398,반려동물 털 걱정을 줄이는 감성 클리너,주식회사 로컬랩,28,20000000.0
2026-04-29,398222,반려동물,PREORDER,2193,59,35,3,2753773,2587429,36,11,3,59,18210196,292,80,40,425,15762,91.05098000000001,0.016415868673050615,0.01852556782134247,반려동물 털 걱정을 줄이는 감성 클리너,주식회사 로컬랩,28,20000000.0
2026-04-30,398222,반려동물,PREORDER,1517,53,31,6,2482302,2332356,32,10,6,53,20542552,324,90,46,478,17279,102.71276,0.02109426499670402,0.018751085132241448,반려동물 털 걱정을 줄이는 감성 클리너,주식회사 로컬랩,28,20000000.0
2026-05-01,398222,반려동물,PREORDER,1561,47,27,2,1862652,1750137,27,9,2,47,22292689,351,99,48,525,18840,111.46344500000001,0.01729660474055093,0.018630573248407643,반려동물 털 걱정을 줄이는 감성 클리너,주식회사 로컬랩,28,20000000.0
2026-05-02,398222,반려동물,PREORDER,1649,56,29,6,2371704,2228439,29,11,6,56,24521128,380,110,54,581,20489,122.60564000000001,0.01758641600970285,0.01854653716628435,반려동물 털 걱정을 줄이는 감성 클리너,주식회사 로컬랩,28,20000000.0
2026-05-03,398222,반려동물,PREORDER,1886,41,27,3,2501670,2350554,27,8,3,41,26871682,407,118,57,622,22375,134.35841,0.014316012725344645,0.018189944134078213,반려동물 털 걱정을 줄이는 감성 클리너,주식회사 로컬랩,28,20000000.0
2026-05-04,398222,반려동물,PREORDER,1580,44,28,8,2471215,2321939,28,8,8,44,29193621,435,126,65,666,23955,145.96810499999998,0.017721518987341773,0.018159048215403883,반려동물 털 걱정을 줄이는 감성 클리너,주식회사 로컬랩,28,20000000.0
2026-05-05,398222,반려동물,PREORDER,1825,39,26,6,2024636,1902336,26,7,6,39,31095957,461,133,71,705,25780,155.479785,0.014246575342465753,0.017882079131109386,반려동물 털 걱정을 줄이는 감성 클리너,주식회사 로컬랩,28,20000000.0
2026-05-06,398222,반려동물,PREORDER,1879,56,31,4,2337540,2196339,32,11,4,56,33292296,493,144,75,761,27659,166.46148,0.017030335284725917,0.01782421634910879,반려동물 털 걱정을 줄이는 감성 클리너,주식회사 로컬랩,28,20000000.0
2026-05-07,398222,반려동물,PREORDER,2400,44,30,7,2479882,2330082,31,8,7,44,35622378,524,152,82,805,30059,178.11189000000002,0.012916666666666667,0.01743238298013906,반려동물 털 걱정을 줄이는 감성 클리너,주식회사 로컬랩,28,20000000.0
2026-05-08,398222,반려동물,PREORDER,2104,49,47,5,3191303,2998529,48,9,5,49,38620907,572,161,87,854,32163,193.104535,0.022813688212927757,0.017784410658209744,반려동물 털 걱정을 줄이는 감성 클리너,주식회사 로컬랩,28,20000000.0
2026-05-09,398222,반려동물,PREORDER,2959,63,42,6,3243900,3047949,43,12,6,63,41668856,615,173,93,917,35122,208.34427999999997,0.014531936465021968,0.017510392346677298,반려동물 털 걱정을 줄이는 감성 클리너,주식회사 로컬랩,28,20000000.0
2026-05-10,398222,반려동물,PREORDER,4018,92,45,12,5248164,4931144,45,18,12,92,46600000,660,191,105,1009,39140,233.0,0.011199601791936287,0.016862544711292796,반려동물 털 걱정을 줄이는 감성 클리너,주식회사 로컬랩,28,20000000.0
2026-04-23,402190,스킨케어,REWARD,1865,126,41,11,2311260,2289790,45,13,11,126,2289790,45,13,11,126,1865,76.32633333333332,0.024128686327077747,0.024128686327077747,13층 깊은 보습에 피부 열감까지 내리는 프로 크림,브랜드 사북상회,-3,3000000.0
2026-04-24,402190,스킨케어,REWARD,1269,94,36,8,2474835,2451846,39,10,8,94,4741636,84,23,19,220,3134,158.05453333333332,0.030732860520094562,0.026802807913209957,13층 깊은 보습에 피부 열감까지 내리는 프로 크림,브랜드 사북상회,-3,3000000.0
2026-04-25,402190,스킨케어,REWARD,1301,55,41,8,2065250,2046066,45,6,8,55,6787702,129,29,27,275,4435,226.25673333333333,0.034588777863182166,0.029086809470124014,13층 깊은 보습에 피부 열감까지 내리는 프로 크림,브랜드 사북상회,-3,3000000.0
2026-04-26,402190,스킨케어,REWARD,871,58,39,5,1776572,1760069,43,6,5,58,8547771,172,35,32,333,5306,284.9257,0.04936854190585534,0.03241613267998492,13층 깊은 보습에 피부 열감까지 내리는 프로 크림,브랜드 사북상회,-3,3000000.0
2026-04-27,402190,스킨케어,REWARD,953,77,41,5,2250659,2229752,45,8,5,77,10777523,217,43,37,410,6259,359.25076666666666,0.0472193074501574,0.03467007509186771,13층 깊은 보습에 피부 열감까지 내리는 프로 크림,브랜드 사북상회,-3,3000000.0
2026-04-28,402190,스킨케어,REWARD,685,57,21,3,2045127,2026129,23,6,3,57,12803652,240,49,40,467,6944,426.78839999999997,0.033576642335766425,0.03456221198156682,13층 깊은 보습에 피부 열감까지 내리는 프로 크림,브랜드 사북상회,-3,3000000.0
2026-04-29,402190,스킨케어,REWARD,673,67,21,5,926326,917721,23,7,5,67,13721373,263,56,45,534,7617,457.3791,0.03417533432392273,0.03452802940790337,13층 깊은 보습에 피부 열감까지 내리는 프로 크림,브랜드 사북상회,-3,3000000.0
2026-04-30,402190,스킨케어,REWARD,679,68,35,6,2111298,2091686,38,7,6,68,15813059,301,63,51,602,8296,527.1019666666666,0.055964653902798235,0.03628254580520733,13층 깊은 보습에 피부 열감까지 내리는 프로 크림,브랜드 사북상회,-3,3000000.0
2026-05-01,402190,스킨케어,REWARD,741,65,31,7,1748336,1732095,34,7,7,65,17545154,335,70,58,667,9037,584.8384666666667,0.04588394062078273,0.03706982405665597,13층 깊은 보습에 피부 열감까지 내리는 프로 크림,브랜드 사북상회,-3,3000000.0
2026-05-02,402190,스킨케어,REWARD,803,86,26,7,1691451,1675739,28,9,7,86,19220893,363,79,65,753,9840,640.6964333333334,0.034869240348692404,0.03689024390243902,13층 깊은 보습에 피부 열감까지 내리는 프로 크림,브랜드 사북상회,-3,3000000.0
2026-05-03,402190,스킨케어,REWARD,615,64,38,6,1445015,1431592,42,7,6,64,20652485,405,86,71,817,10455,688.4161666666666,0.06829268292682927,0.03873744619799139,13층 깊은 보습에 피부 열감까지 내리는 프로 크림,브랜드 사북상회,-3,3000000.0
2026-05-04,402190,스킨케어,REWARD,886,39,40,4,2086435,2067054,44,4,4,39,22719539,449,90,75,856,11341,757.3179666666666,0.04966139954853273,0.039590865003086145,13층 깊은 보습에 피부 열감까지 내리는 프로 크림,브랜드 사북상회,-3,3000000.0
2026-05-05,402190,스킨케어,REWARD,1014,46,37,6,1823832,1806890,41,5,6,46,24526429,490,95,81,902,12355,817.5476333333334,0.04043392504930966,0.039660056657223795,13층 깊은 보습에 피부 열감까지 내리는 프로 크림,브랜드 사북상회,-3,3000000.0
2026-05-06,402190,스킨케어,REWARD,1284,53,36,8,3090383,3061676,39,6,8,53,27588105,529,101,89,955,13639,919.6035,0.030373831775700934,0.0387858347386172,13층 깊은 보습에 피부 열감까지 내리는 프로 크림,브랜드 사북상회,-3,3000000.0
2026-05-07,402190,스킨케어,REWARD,1657,102,49,15,3433792,3401895,54,11,15,102,30990000,583,112,104,1057,15296,1033.0,0.032589016294508145,0.03811453974895398,13층 깊은 보습에 피부 열감까지 내리는 프로 크림,브랜드 사북상회,-3,3000000.0
2026-04-23,398355,푸드,REWARD,1192,104,31,6,1210143,1261890,34,21,6,104,1261890,34,21,6,104,1192,6.30945,0.028523489932885907,0.028523489932885907,선물하기 좋은 프리미엄 컴팩트 디저트 세트,브레바 컴퍼니,13,20000000.0
2026-04-24,398355,푸드,REWARD,1064,61,30,9,1082927,1129234,33,12,9,61,2391124,67,33,15,165,2256,11.95562,0.03101503759398496,0.02969858156028369,선물하기 좋은 프리미엄 컴팩트 디저트 세트,브레바 컴퍼니,13,20000000.0
2026-04-25,398355,푸드,REWARD,831,70,21,5,815613,850490,23,14,5,70,3241614,90,47,20,235,3087,16.20807,0.027677496991576414,0.029154518950437316,선물하기 좋은 프리미엄 컴팩트 디저트 세트,브레바 컴퍼니,13,20000000.0
2026-04-26,398355,푸드,REWARD,712,47,25,4,758205,790627,27,10,4,47,4032241,117,57,24,282,3799,20.161205,0.037921348314606744,0.030797578310081602,선물하기 좋은 프리미엄 컴팩트 디저트 세트,브레바 컴퍼니,13,20000000.0
2026-04-27,398355,푸드,REWARD,543,44,21,2,913881,952960,23,9,2,44,4985201,140,66,26,326,4342,24.926005,0.0423572744014733,0.032243205895900504,선물하기 좋은 프리미엄 컴팩트 디저트 세트,브레바 컴퍼니,13,20000000.0
2026-04-28,398355,푸드,REWARD,530,65,15,2,680879,709994,16,13,2,65,5695195,156,79,28,391,4872,28.475975,0.03018867924528302,0.03201970443349754,선물하기 좋은 프리미엄 컴팩트 디저트 세트,브레바 컴퍼니,13,20000000.0
2026-04-29,398355,푸드,REWARD,770,40,31,2,732555,763880,34,8,2,40,6459075,190,87,30,431,5642,32.295375,0.04415584415584416,0.033676001417936904,선물하기 좋은 프리미엄 컴팩트 디저트 세트,브레바 컴퍼니,13,20000000.0
2026-04-30,398355,푸드,REWARD,674,37,16,4,688987,718449,17,7,4,37,7177524,207,94,34,468,6316,35.88762,0.025222551928783383,0.03277390753641545,선물하기 좋은 프리미엄 컴팩트 디저트 세트,브레바 컴퍼니,13,20000000.0
2026-05-01,398355,푸드,REWARD,508,51,23,5,569574,593930,25,10,5,51,7771454,232,104,39,519,6824,38.85727,0.04921259842519685,0.03399765533411489,선물하기 좋은 프리미엄 컴팩트 디저트 세트,브레바 컴퍼니,13,20000000.0
2026-05-02,398355,푸드,REWARD,866,42,20,2,666131,694616,22,9,2,42,8466070,254,113,41,561,7690,42.33035,0.025404157043879907,0.033029908972691806,선물하기 좋은 프리미엄 컴팩트 디저트 세트,브레바 컴퍼니,13,20000000.0
2026-05-03,398355,푸드,REWARD,541,47,13,5,506059,527699,14,10,5,47,8993769,268,123,46,608,8231,44.968845,0.025878003696857672,0.03255983477098773,선물하기 좋은 프리미엄 컴팩트 디저트 세트,브레바 컴퍼니,13,20000000.0
2026-05-04,398355,푸드,REWARD,697,41,24,4,692707,722328,26,8,4,41,9716097,294,131,50,649,8928,48.580485,0.03730272596843615,0.03293010752688172,선물하기 좋은 프리미엄 컴팩트 디저트 세트,브레바 컴퍼니,13,20000000.0
2026-05-05,398355,푸드,REWARD,811,41,17,5,676227,705143,19,8,5,41,10421240,313,139,55,690,9739,52.1062,0.02342786683107275,0.03213882328781189,선물하기 좋은 프리미엄 컴팩트 디저트 세트,브레바 컴퍼니,13,20000000.0
2026-05-06,398355,푸드,REWARD,800,41,18,5,632470,659515,20,8,5,41,11080755,333,147,60,731,10539,55.403774999999996,0.025,0.03159692570452605,선물하기 좋은 프리미엄 컴팩트 디저트 세트,브레바 컴퍼니,13,20000000.0
2026-05-07,398355,푸드,REWARD,649,60,22,5,560964,584952,24,12,5,60,11665707,357,159,65,791,11188,58.328535,0.03697996918335902,0.031909188416160174,선물하기 좋은 프리미엄 컴팩트 디저트 세트,브레바 컴퍼니,13,20000000.0
2026-05-08,398355,푸드,REWARD,676,63,26,4,710569,740954,28,13,4,63,12406661,385,172,69,854,11864,62.033305000000006,0.04142011834319527,0.032451112609575186,선물하기 좋은 프리미엄 컴팩트 디저트 세트,브레바 컴퍼니,13,20000000.0
2026-05-09,398355,푸드,REWARD,1010,96,34,6,1109099,1156526,37,19,6,96,13563187,422,191,75,950,12874,67.81593500000001,0.03663366336633663,0.03277924498990213,선물하기 좋은 프리미엄 컴팩트 디저트 세트,브레바 컴퍼니,13,20000000.0
2026-05-10,398355,푸드,REWARD,919,101,55,5,1377893,1436813,60,22,5,101,15000000,482,213,80,1051,13793,75.0,0.06528835690968444,0.03494526208946567,선물하기 좋은 프리미엄 컴팩트 디저트 세트,브레바 컴퍼니,13,20000000.0
2026-04-23,400698,주변기기,PREORDER,568,51,6,0,289669,301370,6,3,0,51,301370,6,3,0,51,568,6.0274,0.01056338028169014,0.01056338028169014,꽂는 순간 숫자로 보이는 충전 속도ㅣ감성 LED 케이블,주식회사 그린웨이,-3,5000000.0
2026-04-24,400698,주변기기,PREORDER,504,41,3,1,259542,270026,3,2,1,41,571396,9,5,1,92,1072,11.42792,0.005952380952380952,0.008395522388059701,꽂는 순간 숫자로 보이는 충전 속도ㅣ감성 LED 케이블,주식회사 그린웨이,-3,5000000.0
2026-04-25,400698,주변기기,PREORDER,387,32,5,3,217673,226465,5,2,3,32,797861,14,7,4,124,1459,15.95722,0.012919896640826873,0.009595613433858808,꽂는 순간 숫자로 보이는 충전 속도ㅣ감성 LED 케이블,주식회사 그린웨이,-3,5000000.0
2026-04-26,400698,주변기기,PREORDER,389,26,5,0,247370,257362,5,1,0,26,1055223,19,8,4,150,1848,21.10446,0.012853470437017995,0.010281385281385282,꽂는 순간 숫자로 보이는 충전 속도ㅣ감성 LED 케이블,주식회사 그린웨이,-3,5000000.0
2026-04-27,400698,주변기기,PREORDER,347,24,4,1,221521,230469,4,1,1,24,1285692,23,9,5,174,2195,25.713839999999998,0.011527377521613832,0.010478359908883827,꽂는 순간 숫자로 보이는 충전 속도ㅣ감성 LED 케이블,주식회사 그린웨이,-3,5000000.0
2026-04-28,400698,주변기기,PREORDER,327,31,4,1,191187,198910,4,2,1,31,1484602,27,11,6,205,2522,29.69204,0.012232415902140673,0.01070578905630452,꽂는 순간 숫자로 보이는 충전 속도ㅣ감성 LED 케이블,주식회사 그린웨이,-3,5000000.0
2026-04-29,400698,주변기기,PREORDER,291,24,4,1,203077,211280,4,1,1,24,1695882,31,12,7,229,2813,33.91764,0.013745704467353952,0.011020263064344117,꽂는 순간 숫자로 보이는 충전 속도ㅣ감성 LED 케이블,주식회사 그린웨이,-3,5000000.0
2026-04-30,400698,주변기기,PREORDER,298,30,4,1,214960,223643,4,1,1,30,1919525,35,13,8,259,3111,38.3905,0.013422818791946308,0.011250401800064288,꽂는 순간 숫자로 보이는 충전 속도ㅣ감성 LED 케이블,주식회사 그린웨이,-3,5000000.0
2026-05-01,400698,주변기기,PREORDER,373,31,3,4,185692,193193,3,2,4,31,2112718,38,15,12,290,3484,42.254360000000005,0.00804289544235925,0.010907003444316877,꽂는 순간 숫자로 보이는 충전 속도ㅣ감성 LED 케이블,주식회사 그린웨이,-3,5000000.0
2026-05-02,400698,주변기기,PREORDER,386,36,4,0,223952,232998,4,2,0,36,2345716,42,17,12,326,3870,46.91432,0.010362694300518135,0.010852713178294573,꽂는 순간 숫자로 보이는 충전 속도ㅣ감성 LED 케이블,주식회사 그린웨이,-3,5000000.0
2026-05-03,400698,주변기기,PREORDER,245,27,4,1,183777,191200,4,1,1,27,2536916,46,18,13,353,4115,50.73832,0.0163265306122449,0.01117861482381531,꽂는 순간 숫자로 보이는 충전 속도ㅣ감성 LED 케이블,주식회사 그린웨이,-3,5000000.0
2026-05-04,400698,주변기기,PREORDER,424,30,6,1,304764,317074,6,1,1,30,2853990,52,19,14,383,4539,57.079800000000006,0.014150943396226415,0.011456267900418595,꽂는 순간 숫자로 보이는 충전 속도ㅣ감성 LED 케이블,주식회사 그린웨이,-3,5000000.0
2026-05-05,400698,주변기기,PREORDER,398,27,4,0,223503,232531,4,1,0,27,3086521,56,20,14,410,4937,61.730419999999995,0.010050251256281407,0.011342920802106542,꽂는 순간 숫자로 보이는 충전 속도ㅣ감성 LED 케이블,주식회사 그린웨이,-3,5000000.0
2026-05-06,400698,주변기기,PREORDER,547,34,5,0,233859,243305,5,2,0,34,3329826,61,22,14,444,5484,66.59652,0.009140767824497258,0.01112326768781911,꽂는 순간 숫자로 보이는 충전 속도ㅣ감성 LED 케이블,주식회사 그린웨이,-3,5000000.0
2026-05-07,400698,주변기기,PREORDER,821,45,8,1,259686,270174,10,2,1,45,3600000,71,24,15,489,6305,72.0,0.012180267965895249,0.011260904044409199,꽂는 순간 숫자로 보이는 충전 속도ㅣ감성 LED 케이블,주식회사 그린웨이,-3,5000000.0
2026-04-24,399552,홈리빙,PREORDER,91,2,0,0,53881,50779,0,0,0,2,50779,0,0,0,2,91,2.53895,0.0,0.0,"축축한 욕실 이제 안녕, 초강력 클린 욕실템",메이커 메디비티,14,2000000.0
2026-04-25,399552,홈리빙,PREORDER,72,3,1,0,30063,28332,2,0,0,3,79111,2,0,0,5,163,3.95555,0.027777777777777776,0.012269938650306749,"축축한 욕실 이제 안녕, 초강력 클린 욕실템",메이커 메디비티,14,2000000.0
2026-04-26,399552,홈리빙,PREORDER,78,2,0,0,29087,27413,0,0,0,2,106524,2,0,0,7,241,5.3262,0.0,0.008298755186721992,"축축한 욕실 이제 안녕, 초강력 클린 욕실템",메이커 메디비티,14,2000000.0
2026-04-27,399552,홈리빙,PREORDER,52,2,0,0,23376,22030,0,0,0,2,128554,2,0,0,9,293,6.4277,0.0,0.006825938566552901,"축축한 욕실 이제 안녕, 초강력 클린 욕실템",메이커 메디비티,14,2000000.0
2026-04-28,399552,홈리빙,PREORDER,54,0,0,0,28865,27203,0,0,0,0,155757,2,0,0,9,347,7.787850000000001,0.0,0.005763688760806916,"축축한 욕실 이제 안녕, 초강력 클린 욕실템",메이커 메디비티,14,2000000.0
2026-04-29,399552,홈리빙,PREORDER,63,2,0,1,26097,24595,0,0,1,2,180352,2,0,1,11,410,9.0176,0.0,0.004878048780487805,"축축한 욕실 이제 안녕, 초강력 클린 욕실템",메이커 메디비티,14,2000000.0
2026-04-30,399552,홈리빙,PREORDER,58,2,2,0,26528,25001,3,0,0,2,205353,5,0,1,13,468,10.26765,0.05172413793103448,0.010683760683760684,"축축한 욕실 이제 안녕, 초강력 클린 욕실템",메이커 메디비티,14,2000000.0
2026-05-01,399552,홈리빙,PREORDER,39,2,0,0,26453,24930,0,0,0,2,230283,5,0,1,15,507,11.514149999999999,0.0,0.009861932938856016,"축축한 욕실 이제 안녕, 초강력 클린 욕실템",메이커 메디비티,14,2000000.0
2026-05-02,399552,홈리빙,PREORDER,52,2,0,0,34670,32674,0,0,0,2,262957,5,0,1,17,559,13.14785,0.0,0.008944543828264758,"축축한 욕실 이제 안녕, 초강력 클린 욕실템",메이커 메디비티,14,2000000.0
2026-05-03,399552,홈리빙,PREORDER,44,1,1,0,30051,28321,2,0,0,1,291278,7,0,1,18,603,14.563899999999999,0.045454545454545456,0.011608623548922056,"축축한 욕실 이제 안녕, 초강력 클린 욕실템",메이커 메디비티,14,2000000.0
2026-05-04,399552,홈리빙,PREORDER,43,2,0,0,22158,20882,0,0,0,2,312160,7,0,1,20,646,15.608,0.0,0.010835913312693499,"축축한 욕실 이제 안녕, 초강력 클린 욕실템",메이커 메디비티,14,2000000.0
2026-05-05,399552,홈리빙,PREORDER,51,1,0,0,28049,26434,0,0,0,1,338594,7,0,1,21,697,16.9297,0.0,0.010043041606886656,"축축한 욕실 이제 안녕, 초강력 클린 욕실템",메이커 메디비티,14,2000000.0
2026-05-06,399552,홈리빙,PREORDER,54,4,1,0,24659,23239,2,0,0,4,361833,9,0,1,25,751,18.09165,0.037037037037037035,0.011984021304926764,"축축한 욕실 이제 안녕, 초강력 클린 욕실템",메이커 메디비티,14,2000000.0
2026-05-07,399552,홈리빙,PREORDER,56,3,1,0,31603,29784,2,0,0,3,391617,11,0,1,28,807,19.580849999999998,0.03571428571428571,0.013630731102850062,"축축한 욕실 이제 안녕, 초강력 클린 욕실템",메이커 메디비티,14,2000000.0
2026-05-08,399552,홈리빙,PREORDER,60,1,1,0,31906,30069,2,0,0,1,421686,13,0,1,29,867,21.0843,0.03333333333333333,0.014994232987312572,"축축한 욕실 이제 안녕, 초강력 클린 욕실템",메이커 메디비티,14,2000000.0
2026-05-09,399552,홈리빙,PREORDER,78,2,0,0,45483,42865,0,0,0,2,464551,13,0,1,31,945,23.22755,0.0,0.013756613756613757,"축축한 욕실 이제 안녕, 초강력 클린 욕실템",메이커 메디비티,14,2000000.0
2026-05-10,399552,홈리빙,PREORDER,81,4,0,0,37613,35449,-2,3,0,4,500000,11,3,1,35,1026,25.0,-0.024691358024691357,0.010721247563352826,"축축한 욕실 이제 안녕, 초강력 클린 욕실템",메이커 메디비티,14,2000000.0
2026-04-24,398366,주변기기,PREORDER,562,20,5,0,425132,429632,6,2,0,20,429632,6,2,0,20,562,4.29632,0.010676156583629894,0.010676156583629894,출근길 배터리 걱정 없는 초경량 시그니처 보조배터리,주식회사 그린웨이 컴퍼니,5,10000000.0
2026-04-25,398366,주변기기,PREORDER,547,25,5,0,397959,402172,6,3,0,25,831804,12,5,0,45,1109,8.31804,0.010968921389396709,0.010820559062218215,출근길 배터리 걱정 없는 초경량 시그니처 보조배터리,주식회사 그린웨이 컴퍼니,5,10000000.0
2026-04-26,398366,주변기기,PREORDER,382,14,4,0,280537,283507,4,2,0,14,1115311,16,7,0,59,1491,11.15311,0.010471204188481676,0.010731052984574111,출근길 배터리 걱정 없는 초경량 시그니처 보조배터리,주식회사 그린웨이 컴퍼니,5,10000000.0
